9.883e+01, 9.883e-01, 9.883e+06
1.483e+02, 1.483e+00, 1.483e+07
1.977e+02, 1.977e+00, 1.977e+07
2.471e+02, 2.471e+00, 2.471e+07
2.965e+02, 2.965e+00, 2.965e+07
3.459e+02, 3.459e+00, 3.459e+07
3.953e+02, 3.953e+00, 3.953e+07
4.448e+02, 4.448e+00, 4.448e+07
4.942e+02, 4.942e+00, 4.942e+07
1.235e+03, 1.235e+01, 1.235e+08
2.471e+03, 2.471e+01, 2.471e+08
4.942e+03, 4.942e+01, 4.942e+08
4.942e+04, 4.942e+02, 4.942e+09
5.690e+01, 5.690e-01, 5.690e+06
1.138e+02, 1.138e+00, 1.138e+07
1.707e+02, 1.707e+00, 1.707e+07
2.276e+02, 2.276e+00, 2.276e+07
2.845e+02, 2.845e+00, 2.845e+07
3.414e+02, 3.414e+00, 3.414e+07
3.983e+02, 3.983e+00, 3.983e+07
4.552e+02, 4.552e+00, 4.552e+07
5.121e+02, 5.121e+00, 5.121e+07
5.690e+02, 5.690e+00, 5.690e+07
1.422e+03, 1.422e+01, 1.422e+08
2.845e+03, 2.845e+01, 2.845e+08
5.690e+03, 5.690e+01, 5.690e+08
5.690e+04, 5.690e+02, 5.690e+09
6.551e+01, 6.551e-01, 6.551e+06
1.310e+02, 1.310e+00, 1.310e+07
1.965e+02, 1.965e+00, 1.965e+07
2.621e+02, 2.621e+00, 2.621e+07
3.276e+02, 3.276e+00, 3.276e+07
3.931e+02, 3.931e+00, 3.931e+07
4.586e+02, 4.586e+00, 4.586e+07
5.241e+02, 5.241e+00, 5.241e+07
5.896e+02, 5.896e+00, 5.896e+07
6.551e+02, 6.551e+00, 6.551e+07
1.638e+03, 1.638e+01, 1.638e+08
3.276e+03, 3.276e+01, 3.276e+08
6.551e+03, 6.551e+01, 6.551e+08
6.551e+04, 6.551e+02, 6.551e+09
7.543e+01, 7.543e-01, 7.543e+06
1.509e+02, 1.509e+00, 1.509e+07
2.263e+02, 2.263e+00, 2.263e+07
3.017e+02, 3.017e+00, 3.017e+07
3.772e+02, 3.772e+00, 3.772e+07
4.526e+02, 4.526e+00, 4.526e+07
5.280e+02, 5.280e+00, 5.280e+07
6.034e+02, 6.034e+00, 6.034e+07
6.789e+02, 6.789e+00, 6.789e+07
7.543e+02, 7.543e+00, 7.543e+07
1.886e+03, 1.886e+01, 1.886e+08
3.772e+03, 3.772e+01, 3.772e+08
7.543e+03, 7.543e+01, 7.543e+08
7.543e+04, 7.543e+02, 7.543e+09
8.685e+01, 8.685e-01, 8.685e+06
1.737e+02, 1.737e+00, 1.737e+07
2.606e+02, 2.606e+00, 2.606e+07
3.474e+02, 3.474e+00, 3.474e+07
4.343e+02, 4.343e+00, 4.343e+07
5.211e+02, 5.211e+00, 5.211e+07
6.080e+02, 6.080e+00, 6.080e+07
6.948e+02, 6.948e+00, 6.948e+07
7.817e+02, 7.817e+00, 7.817e+07
8.685e+02, 8.685e+00, 8.685e+07
2.171e+03, 2.171e+01, 2.171e+08
4.343e+03, 4.343e+01, 4.343e+08
8.685e+03, 8.685e+01, 8.685e+08
8.685e+04, 8.685e+02, 8.685e+09
1.000e+02, 1.000e+00, 1.000e+07
2.000e+02, 2.000e+00, 2.000e+07
3.000e+02, 3.000e+00, 3.000e+07
4.000e+02, 4.000e+00, 4.000e+07
5.000e+02, 5.000e+00, 5.000e+07
6.000e+02, 6.000e+00, 6.000e+07
7.000e+02, 7.000e+00, 7.000e+07
8.000e+02, 8.000e+00, 8.000e+07
9.000e+02, 9.000e+00, 9.000e+07
1.000e+03, 1.000e+01, 1.000e+08
2.500e+03, 2.500e+01, 2.500e+08
5.000e+03, 5.000e+01, 5.000e+08
1.000e+04, 1.000e+02, 1.000e+09
1.000e+05, 1.000e+03, 1.000e+10
